,QUANTITYUNIT,CURRENCY,QUANTITY,BUYING_TAXAMOUNT,SALESORDERID,BUYING_GROSSAMOUNT,PRODUCTID,SALESORDERITEM,BUYING_NETAMOUNT,PARTNERID,SALES_TAXAMOUNT,SALES_NETAMOUNT,SALES_GROSSAMOUNT,DATE,DELIVERYSTATUS,EMPLOYEESID,SALESORG,SUPPLIER_PARTNERID,PRICE,PRODCATEGORYID,PRODUCTNAME,CATEGORYNAME,ADDRESSID,PARTNERNAME,REGION,CITY,LATITUDE,LONGITUDE,COUNTRY,NAME,LASTNAME,SEX,AGE,MARRIED,CHILDREN
90,EA,USD,4,499.875,500000016,3999,RC-1052,10,3499.125,100000025,5086.375,35604.625,40691,2018-05-02,C,8,EMEA,100000017,3999,RC,Tornado II,Racing Bike,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Penelope,Dupper,F,25,N,N
91,EA,USD,1,49.875,500000016,399,BX-1012,20,349.125,100000025,5086.375,35604.625,40691,2018-05-02,C,8,EMEA,100000004,399,BX,BMX Jump 1012,BMX,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Penelope,Dupper,F,25,N,N
92,EA,USD,4,499.875,500000016,3999,RC-1052,30,3499.125,100000025,5086.375,35604.625,40691,2018-05-02,C,8,EMEA,100000017,3999,RC,Tornado II,Racing Bike,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Penelope,Dupper,F,25,N,N
93,EA,USD,2,281.25,500000016,2250,EB-1133,40,1968.75,100000025,5086.375,35604.625,40691,2018-05-02,C,8,EMEA,100000028,2250,EB,Lazy Cat,eBike,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Penelope,Dupper,F,25,N,N
94,EA,USD,2,237.5,500000016,1900,EB-1132,50,1662.5,100000025,5086.375,35604.625,40691,2018-05-02,C,8,EMEA,100000027,1900,EB,Flash Drive II,eBike,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Penelope,Dupper,F,25,N,N
95,EA,USD,1,624.875,500000017,4999,RC-1057,10,4374.125,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000022,4999,RC,Veloflash Ultimate,Racing Bike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
96,EA,USD,4,149.875,500000017,1199,DB-1083,20,1049.125,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000025,1199,DB,Capricorn II,Downhill Bike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
97,EA,USD,1,574.875,500000017,4599,RC-1053,30,4024.125,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000018,4599,RC,Stream I,Racing Bike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
98,EA,USD,7,187.375,500000017,1499,DB-1081,40,1311.625,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
99,EA,USD,1,31.125,500000017,249,BX-1011,50,217.875,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000003,249,BX,BMX Vintage 1011,BMX,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
100,EA,USD,1,237.5,500000017,1900,EB-1132,60,1662.5,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000027,1900,EB,Flash Drive II,eBike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
101,EA,USD,8,65.625,500000017,525,RO-1001,70,459.375,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000000,525,RO,Roady 1001,Road Bike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
102,EA,USD,8,687.375,500000017,5499,RC-1054,80,4811.625,100000030,9403.5,65824.5,75228,2018-06-02,C,13,AMER,100000019,5499,RC,Stream II,Racing Bike,1000000064,Hudson SportsTec,AMER,Borden,47.595469,-52.703448,CA,Carroll,Pewitt,M,23,N,N
103,EA,USD,9,39.875,500000018,319,BX-1016,10,279.125,100000034,358.875,2512.125,2871,2018-06-02,C,1,AMER,100000008,319,BX,BMX Optima II,BMX,1000000068,TechCycle,AMER,Toronto,43.647763,-79.39102199999999,CA,Derick,Magill,M,39,Y,N
104,EA,USD,10,156.25,500000019,1250,DB-1082,10,1093.75,100000034,3439.375,24075.625,27515,2018-07-02,C,12,AMER,100000024,1250,DB,Capricorn,Downhill Bike,1000000068,TechCycle,AMER,Toronto,43.647763,-79.39102199999999,CA,Willard,Chatman,M,21,N,N
105,EA,USD,5,65.625,500000019,525,RO-1001,20,459.375,100000034,3439.375,24075.625,27515,2018-07-02,C,12,AMER,100000000,525,RO,Roady 1001,Road Bike,1000000068,TechCycle,AMER,Toronto,43.647763,-79.39102199999999,CA,Willard,Chatman,M,21,N,N
106,EA,USD,10,149.875,500000019,1199,DB-1083,30,1049.125,100000034,3439.375,24075.625,27515,2018-07-02,C,12,AMER,100000025,1199,DB,Capricorn II,Downhill Bike,1000000068,TechCycle,AMER,Toronto,43.647763,-79.39102199999999,CA,Willard,Chatman,M,21,N,N
107,EA,USD,1,50.0,500000019,400,CB-1162,40,350.0,100000034,3439.375,24075.625,27515,2018-07-02,C,12,AMER,100000034,400,CB,La Plage Limited,Cruiser,1000000068,TechCycle,AMER,Toronto,43.647763,-79.39102199999999,CA,Willard,Chatman,M,21,N,N
108,EA,USD,8,170.125,500000020,1361,CC-1023,10,1190.875,100000001,7235.0,50645.0,57880,2018-09-02,C,11,AMER,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Nelson,Wilkens,M,22,N,N
109,EA,USD,3,625.0,500000020,5000,EB-1136,20,4375.0,100000001,7235.0,50645.0,57880,2018-09-02,C,11,AMER,100000031,5000,EB,Speedeon Light,eBike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Nelson,Wilkens,M,22,N,N
110,EA,USD,8,499.875,500000020,3999,MB-1033,30,3499.125,100000001,7235.0,50645.0,57880,2018-09-02,C,11,AMER,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Nelson,Wilkens,M,22,N,N
111,EA,USD,1,47.375,500000021,379,HB-1174,10,331.625,100000001,47.375,331.625,379,2018-09-02,C,7,AMER,100000039,379,HB,Universal Two,Hybrid Bike,1000000035,Amaze Bikes Inc,AMER,Fair Oaks,38.638355,-121.28668300000001,US,Roberta,Holloway,F,34,Y,Y
112,EA,USD,3,237.5,500000022,1900,EB-1132,10,1662.5,100000011,868.75,6081.25,6950,2018-10-02,C,3,EMEA,100000027,1900,EB,Flash Drive II,eBike,1000000045,Bike On,EMEA,Stanton Wick,51.355959000000006,-2.5575650000000003,GB,Ellis,Robertson,M,27,N,N
113,EA,USD,1,156.25,500000022,1250,DB-1082,20,1093.75,100000011,868.75,6081.25,6950,2018-10-02,C,3,EMEA,100000024,1250,DB,Capricorn,Downhill Bike,1000000045,Bike On,EMEA,Stanton Wick,51.355959000000006,-2.5575650000000003,GB,Ellis,Robertson,M,27,N,N
114,EA,USD,5,36.0,500000023,288,CB-1163,10,252.0,100000012,10726.0,75082.0,85808,2018-02-13,C,3,EMEA,100000035,288,CB,La Plage Gold,Cruiser,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Ellis,Robertson,M,27,N,N
115,EA,USD,8,149.875,500000023,1199,HB-1176,20,1049.125,100000012,10726.0,75082.0,85808,2018-02-13,C,3,EMEA,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Ellis,Robertson,M,27,N,N
116,EA,USD,6,574.875,500000023,4599,RC-1053,30,4024.125,100000012,10726.0,75082.0,85808,2018-02-13,C,3,EMEA,100000018,4599,RC,Stream I,Racing Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Ellis,Robertson,M,27,N,N
117,EA,USD,10,149.875,500000023,1199,DB-1083,40,1049.125,100000012,10726.0,75082.0,85808,2018-02-13,C,3,EMEA,100000025,1199,DB,Capricorn II,Downhill Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Ellis,Robertson,M,27,N,N
118,EA,USD,8,237.5,500000023,1900,EB-1132,50,1662.5,100000012,10726.0,75082.0,85808,2018-02-13,C,3,EMEA,100000027,1900,EB,Flash Drive II,eBike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Ellis,Robertson,M,27,N,N
119,EA,USD,8,312.375,500000023,2499,RC-1051,60,2186.625,100000012,10726.0,75082.0,85808,2018-02-13,C,3,EMEA,100000016,2499,RC,Tornado I,Racing Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Ellis,Robertson,M,27,N,N
120,EA,USD,2,99.875,500000024,799,HB-1172,10,699.125,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000037,799,HB,Star Cruise II,Hybrid Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
121,EA,USD,10,170.125,500000024,1361,CC-1023,20,1190.875,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
122,EA,USD,5,56.125,500000024,449,BX-1013,30,392.875,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000005,449,BX,BMX Jump Lux I,BMX,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
123,EA,USD,4,143.0,500000024,1144,CC-1021,40,1001.0,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000009,1144,CC,Cyclone Basic,Cyclo-cross Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
124,EA,USD,5,312.375,500000024,2499,RC-1056,50,2186.625,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000021,2499,RC,Veloflash SE ,Racing Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
125,EA,USD,5,312.375,500000024,2499,RC-1056,50,2186.625,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000021,2499,RC,Rennsemmel 2,Racing Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
126,EA,USD,2,375.0,500000024,3000,EB-1135,60,2625.0,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000030,3000,EB,Speedeon,eBike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
127,EA,USD,10,170.125,500000024,1361,CC-1023,70,1190.875,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
128,EA,USD,9,150.0,500000024,1200,CC-1022,80,1050.0,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000010,1200,CC,Cyclone Speed,Cyclo-cross Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
129,EA,USD,4,170.125,500000024,1361,CC-1023,90,1190.875,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
130,EA,USD,10,312.375,500000024,2499,MB-1034,100,2186.625,100000015,11921.0,83447.0,95368,2018-02-13,C,4,APJ,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000049,iCare Australia,APJ,Kitoba,-26.073321,151.859836,AU,William,Mussen,M,28,Y,Y
131,EA,USD,10,312.375,500000025,2499,RC-1056,10,2186.625,100000010,6946.875,48628.125,55575,2018-02-14,C,2,EMEA,100000021,2499,RC,Veloflash SE ,Racing Bike,1000000044,Avante Grande Bikes,EMEA,Glyntaff,51.597072999999995,-3.32135,GB,Phillip,Egger,M,23,N,N
132,EA,USD,10,312.375,500000025,2499,RC-1056,10,2186.625,100000010,6946.875,48628.125,55575,2018-02-14,C,2,EMEA,100000021,2499,RC,Rennsemmel 2,Racing Bike,1000000044,Avante Grande Bikes,EMEA,Glyntaff,51.597072999999995,-3.32135,GB,Phillip,Egger,M,23,N,N
133,EA,USD,8,81.125,500000025,649,HB-1173,20,567.875,100000010,6946.875,48628.125,55575,2018-02-14,C,2,EMEA,100000038,649,HB,Universal One,Hybrid Bike,1000000044,Avante Grande Bikes,EMEA,Glyntaff,51.597072999999995,-3.32135,GB,Phillip,Egger,M,23,N,N
134,EA,USD,5,90.125,500000025,721,RO-1003,30,630.875,100000010,6946.875,48628.125,55575,2018-02-14,C,2,EMEA,100000002,721,RO,Roady 1003,Road Bike,1000000044,Avante Grande Bikes,EMEA,Glyntaff,51.597072999999995,-3.32135,GB,Phillip,Egger,M,23,N,N
135,EA,USD,4,56.125,500000025,449,BX-1013,40,392.875,100000010,6946.875,48628.125,55575,2018-02-14,C,2,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000044,Avante Grande Bikes,EMEA,Glyntaff,51.597072999999995,-3.32135,GB,Phillip,Egger,M,23,N,N
136,EA,USD,8,312.375,500000025,2499,MB-1034,50,2186.625,100000010,6946.875,48628.125,55575,2018-02-14,C,2,EMEA,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000044,Avante Grande Bikes,EMEA,Glyntaff,51.597072999999995,-3.32135,GB,Phillip,Egger,M,23,N,N
137,EA,USD,2,187.375,500000026,1499,DB-1081,10,1311.625,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
138,EA,USD,6,149.875,500000026,1199,DB-1083,20,1049.125,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000025,1199,DB,Capricorn II,Downhill Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
139,EA,USD,10,56.125,500000026,449,BX-1013,30,392.875,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
140,EA,USD,2,112.375,500000026,899,HB-1175,40,786.625,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000040,899,HB,Specifica,Hybrid Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
141,EA,USD,6,31.125,500000026,249,BX-1011,50,217.875,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000003,249,BX,BMX Vintage 1011,BMX,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
142,EA,USD,8,312.375,500000026,2499,RC-1056,60,2186.625,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000021,2499,RC,Veloflash SE ,Racing Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
143,EA,USD,8,312.375,500000026,2499,RC-1056,60,2186.625,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000021,2499,RC,Rennsemmel 2,Racing Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
144,EA,USD,8,625.0,500000026,5000,EB-1136,70,4375.0,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000031,5000,EB,Speedeon Light,eBike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
145,EA,USD,6,112.375,500000026,899,HB-1175,80,786.625,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000040,899,HB,Specifica,Hybrid Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
146,EA,USD,1,170.125,500000026,1361,CC-1023,90,1190.875,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
147,EA,USD,3,49.875,500000026,399,CB-1161,100,349.125,100000012,10739.75,75178.25,85918,2018-02-15,C,2,EMEA,100000033,399,CB,La Plage,Cruiser,1000000046,Carefree Cycles,EMEA,Talgarth,51.995666,-3.230553,GB,Phillip,Egger,M,23,N,N
148,EA,USD,7,87.375,500000027,699,HB-1171,10,611.625,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000036,699,HB,Star Cruise,Hybrid Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
149,EA,USD,8,499.875,500000027,3999,RC-1052,20,3499.125,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000017,3999,RC,Tornado II,Racing Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
150,EA,USD,2,249.875,500000027,1999,RC-1055,30,1749.125,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000020,1999,RC,Veloflash,Racing Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
151,EA,USD,2,249.875,500000027,1999,RC-1055,30,1749.125,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000020,1999,RC,Rennsemmel,Racing Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
152,EA,USD,7,87.375,500000027,699,HB-1171,40,611.625,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000036,699,HB,Star Cruise,Hybrid Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
153,EA,USD,7,36.0,500000027,288,CB-1163,50,252.0,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000035,288,CB,La Plage Gold,Cruiser,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
154,EA,USD,1,99.875,500000027,799,BX-1014,60,699.125,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000006,799,BX,BMX Jump Lux II,BMX,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
155,EA,USD,8,49.875,500000027,399,CB-1161,70,349.125,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000033,399,CB,La Plage,Cruiser,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
156,EA,USD,4,281.25,500000027,2250,EB-1133,80,1968.75,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000028,2250,EB,Lazy Cat,eBike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
157,EA,USD,4,237.5,500000027,1900,EB-1132,90,1662.5,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000027,1900,EB,Flash Drive II,eBike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
158,EA,USD,9,499.875,500000027,3999,RC-1052,100,3499.125,100000016,13046.75,91327.25,104374,2018-02-18,C,5,APJ,100000017,3999,RC,Tornado II,Racing Bike,1000000050,CC SportWorld,APJ,Meadow Heights,-37.651278000000005,144.923051,AU,Javas,Hedge,M,32,N,Y
159,EA,USD,7,625.0,500000028,5000,EB-1136,10,4375.0,100000019,8866.25,62063.75,70930,2018-02-19,C,4,APJ,100000031,5000,EB,Speedeon Light,eBike,1000000053,eBike 100,APJ,Canberra,-35.278051,149.124245,AU,William,Mussen,M,28,Y,Y
160,EA,USD,5,499.875,500000028,3999,MB-1033,20,3499.125,100000019,8866.25,62063.75,70930,2018-02-19,C,4,APJ,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000053,eBike 100,APJ,Canberra,-35.278051,149.124245,AU,William,Mussen,M,28,Y,Y
161,EA,USD,8,170.125,500000028,1361,CC-1023,30,1190.875,100000019,8866.25,62063.75,70930,2018-02-19,C,4,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000053,eBike 100,APJ,Canberra,-35.278051,149.124245,AU,William,Mussen,M,28,Y,Y
162,EA,USD,7,90.125,500000028,721,RO-1003,40,630.875,100000019,8866.25,62063.75,70930,2018-02-19,C,4,APJ,100000002,721,RO,Roady 1003,Road Bike,1000000053,eBike 100,APJ,Canberra,-35.278051,149.124245,AU,William,Mussen,M,28,Y,Y
163,EA,USD,1,99.875,500000029,799,HB-1172,10,699.125,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000037,799,HB,Star Cruise II,Hybrid Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
164,EA,USD,9,99.875,500000029,799,BX-1014,20,699.125,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000006,799,BX,BMX Jump Lux II,BMX,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
165,EA,USD,6,687.375,500000029,5499,RC-1054,30,4811.625,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000019,5499,RC,Stream II,Racing Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
166,EA,USD,2,56.125,500000029,449,BX-1013,40,392.875,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000005,449,BX,BMX Jump Lux I,BMX,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
167,EA,USD,10,237.5,500000029,1900,EB-1132,50,1662.5,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000027,1900,EB,Flash Drive II,eBike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
168,EA,USD,7,281.25,500000029,2250,EB-1133,60,1968.75,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000028,2250,EB,Lazy Cat,eBike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
169,EA,USD,2,65.625,500000029,525,RO-1001,70,459.375,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000000,525,RO,Roady 1001,Road Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
170,EA,USD,9,99.875,500000029,799,HB-1172,80,699.125,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000037,799,HB,Star Cruise II,Hybrid Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
171,EA,USD,9,150.0,500000029,1200,CC-1022,90,1050.0,100000020,11959.125,83713.875,95673,2018-02-20,C,5,APJ,100000010,1200,CC,Cyclone Speed,Cyclo-cross Bike,1000000054,Cycle World,APJ,Mumbai,19.31394,72.85756500000001,IN,Javas,Hedge,M,32,N,Y
172,EA,USD,8,81.125,500000030,649,HB-1173,10,567.875,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000038,649,HB,Universal One,Hybrid Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
173,EA,USD,9,600.0,500000030,4800,EB-1134,20,4200.0,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000029,4800,EB,Lazy Cat II,eBike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
174,EA,USD,4,56.125,500000030,449,BX-1013,30,392.875,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
175,EA,USD,9,90.125,500000030,721,RO-1003,40,630.875,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000002,721,RO,Roady 1003,Road Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
176,EA,USD,8,81.125,500000030,649,HB-1173,50,567.875,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000038,649,HB,Universal One,Hybrid Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
177,EA,USD,7,47.375,500000030,379,HB-1174,60,331.625,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000039,379,HB,Universal Two,Hybrid Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
178,EA,USD,2,156.25,500000030,1250,DB-1082,70,1093.75,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000024,1250,DB,Capricorn,Downhill Bike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
179,EA,USD,4,281.25,500000030,2250,EB-1133,80,1968.75,100000028,9502.75,66519.25,76022,2018-02-22,C,8,EMEA,100000028,2250,EB,Lazy Cat,eBike,1000000062,Palm Beach Bike World,EMEA,Dubai,24.956728,55.120385999999996,DU,Penelope,Dupper,F,25,N,N
180,EA,USD,2,143.0,500000031,1144,CC-1021,10,1001.0,100000011,6194.0,43358.0,49552,2018-02-23,C,2,EMEA,100000009,1144,CC,Cyclone Basic,Cyclo-cross Bike,1000000045,Bike On,EMEA,Stanton Wick,51.355959000000006,-2.5575650000000003,GB,Phillip,Egger,M,23,N,N
181,EA,USD,2,36.0,500000031,288,CB-1163,20,252.0,100000011,6194.0,43358.0,49552,2018-02-23,C,2,EMEA,100000035,288,CB,La Plage Gold,Cruiser,1000000045,Bike On,EMEA,Stanton Wick,51.355959000000006,-2.5575650000000003,GB,Phillip,Egger,M,23,N,N
